gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,Log_TotalCharges,Log_MonthlyCharges,Monthly_to_Total_Ratio,total_services,streaming_services,is_auto_pay
Male,0,0,0,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,21.2,52.05,0,0-12,3.971234865059992,3.100092288878234,0.3996229971724788,1,0,0
Male,0,1,0,33,1,No,DSL,Yes,Yes,No,Yes,No,No,Two year,1,Mailed check,61.05,2018.4,0,25-48,7.610555716570221,4.127940511650616,0.0302317520055462,4,0,0
Male,0,0,0,3,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,29.6,79.45,1,0-12,4.387635873438392,3.4210000089583352,0.3679303915475451,1,0,0
Female,0,0,0,34,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),79.95,2727.3,0,25-48,7.911433983591508,4.393831680123644,0.0293039621742477,6,2,1
Female,0,1,1,14,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,19.7,263.65,0,13-24,5.578408198303997,3.0301337002713233,0.07443793689778953,1,0,0
Female,0,0,0,13,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.3,275.4,0,13-24,5.621849091893515,3.0587070727153796,0.07344428364688857,1,0,0
Male,1,1,0,46,0,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),59.9,2816.65,1,25-48,7.943658483183582,4.109233174715851,0.021258850460490124,5,2,1
Male,0,1,1,23,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,24.35,538.5,0,13-24,6.290642784698189,3.232778730037192,0.04513438368860056,2,0,0
Female,0,1,1,47,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.75,948.9,0,25-48,6.856356715896137,3.0325462466767075,0.020791662280240025,1,0,0
Male,0,0,1,17,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Mailed check,50.3,846.8,0,13-24,6.742644758918536,3.937690752176724,0.059330030667610285,2,0,0
Female,0,1,1,49,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.6,4783.5,1,49-72,8.473136805219317,4.570578741218473,0.01998118925697565,4,2,0
Male,1,1,0,59,0,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,50.25,2997.45,0,49-72,8.005850767465367,3.9367156180185177,0.016758658640297488,3,2,0
Female,0,0,0,69,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),85.35,5897.4,0,49-72,8.682436406675441,4.458408804592688,0.014470025769700258,7,2,1
Male,0,0,0,11,0,No phone service,DSL,No,No,Yes,No,Yes,No,One year,1,Electronic check,41.6,470.6,1,0-12,6.156131168663216,3.751854253275325,0.08821034775233248,2,1,0
Male,0,0,0,10,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Mailed check,51.65,524.5,0,0-12,6.264350190317006,3.9636662385799846,0.09828734538534728,2,0,0
Male,0,1,1,12,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),24.0,269.65,0,0-12,5.600826473242987,3.2188758248682006,0.0886754110474783,2,0,1
Male,0,0,0,45,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),100.85,4740.0,1,25-48,8.464003362902119,4.623501142672815,0.021271883568867327,5,2,1
Female,0,1,1,39,1,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,1,Mailed check,59.85,2341.5,0,25-48,7.758974014112577,4.108411819433536,0.025549626467449307,3,1,0
Male,1,1,0,71,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.45,1789.65,0,49-72,7.490333961411227,3.2752561583043085,0.014212716052829977,2,0,1
Male,0,1,1,71,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),23.9,1626.4,0,49-72,7.394738928262557,3.214867803470662,0.014686002212117487,2,0,1
Female,0,1,1,33,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),24.15,800.3,0,25-48,6.686235408784025,3.224857896545748,0.030138524897042305,2,0,1
Male,1,0,0,67,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,75.7,5060.85,0,49-72,8.529487308109715,4.33990170837321,0.014955006568744628,2,0,0
Male,0,1,1,37,0,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,0,Bank transfer (automatic),40.2,1448.8,1,25-48,7.279180894866777,3.7184382563554808,0.027727962477583117,3,0,1
Male,0,1,1,49,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,0,Electronic check,84.5,4254.85,1,49-72,8.356049786039481,4.448516375942715,0.019855023085870036,3,1,0
Female,0,1,0,9,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,0,Mailed check,50.85,466.6,0,0-12,6.147613229597914,3.948354934675536,0.10874679213002567,2,0,0
Male,0,1,0,52,1,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,1,Credit card (automatic),91.6,4627.8,0,49-72,8.440052934221871,4.528289141652134,0.019789146215001725,5,0,1
Female,0,0,0,70,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,0,Electronic check,98.9,6838.6,0,49-72,8.830484529374438,4.604169685654508,0.014459909936253582,5,2,0
Male,0,0,0,1,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,85.0,85.0,0,0-12,4.454347296253507,4.454347296253507,0.9883720930232558,3,1,0
Female,1,0,0,14,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,78.95,1101.85,1,13-24,7.005653017258597,4.381401439279963,0.07158725121276693,3,0,0
Male,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,44.3,44.3,0,0-12,3.8133070324889884,3.8133070324889884,0.977924944812362,1,0,0
Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.2,20.2,1,0-12,3.054001181677967,3.054001181677967,0.9528301886792453,1,0,0
Female,0,0,0,52,1,Yes,Fiber optic,No,Yes,No,No,No,No,One year,1,Mailed check,80.2,4297.6,0,49-72,8.366044667273176,4.396915247167632,0.018657237240031637,3,0,0
Male,0,0,0,6,1,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,0,Mailed check,60.9,414.1,0,0-12,6.028519455058993,4.12552017969055,0.14671163575042157,3,1,0
Male,0,1,0,7,0,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,0,Mailed check,34.2,256.6,0,0-12,5.551407994230199,3.5610460826040513,0.1327639751552795,2,0,0
Female,1,0,0,47,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),85.2,3969.35,1,25-48,8.286609531004332,4.456670177669648,0.02145906532169708,4,0,1
Female,0,0,0,26,1,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,1,Credit card (automatic),87.15,2274.1,0,25-48,7.729779286462969,4.4790399088438795,0.038306008527097715,4,0,1
Male,0,1,1,25,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Electronic check,54.3,1296.8,0,25-48,7.168425802187068,4.012772908528289,0.04184003698566805,3,0,0
Male,0,0,0,69,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,19.1,1268.85,0,49-72,7.146654062240853,3.0007198150650303,0.015041146592117182,1,0,0
Female,0,0,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),112.75,8192.6,0,49-72,9.011108640708287,4.7340030578310595,0.013760740089826206,8,2,1
Male,0,0,0,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.95,59.25,0,0-12,4.098502572370764,3.0421386463681466,0.33112033195020746,1,0,0
Male,0,1,1,59,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.5,1147.85,0,49-72,7.046516721023712,3.0204248861443626,0.0169734952343648,1,0,0
Male,0,0,0,67,1,No,DSL,Yes,No,Yes,No,No,Yes,Two year,0,Bank transfer (automatic),65.55,4361.55,0,49-72,8.380812027763055,4.197953544841121,0.015025615752254987,4,1,1
Female,1,0,0,26,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,78.8,2006.1,0,25-48,7.604446173165448,4.379523504455763,0.039260624782023815,2,1,0
Female,0,0,0,27,1,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,0,Mailed check,78.2,2078.95,0,25-48,7.640099133944896,4.37197629882038,0.037597057621577445,6,2,0
Male,0,1,1,72,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,0,Bank transfer (automatic),105.25,7609.75,0,49-72,8.937317000533062,4.665794807804526,0.013829123279571658,6,2,1
Female,0,0,0,6,1,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,1,Electronic check,89.25,487.05,0,0-12,6.1904178596209745,4.502583597212991,0.18287060751972134,4,1,0
Male,0,1,1,62,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.65,1218.45,0,49-72,7.106155216405431,3.075005454448499,0.01693386362704498,1,0,1
Male,0,0,0,20,1,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,1,Electronic check,68.7,1416.2,0,13-24,7.256438372991317,4.244200317766478,0.04847586790855207,5,1,0
Male,0,0,0,6,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,0,Credit card (automatic),78.65,483.3,0,0-12,6.182704549409183,4.3776420363560575,0.16239933925252945,6,2,1
Male,0,0,0,51,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,24.75,1234.6,0,49-72,7.119311961044427,3.248434627109745,0.020030754289414053,2,0,0
Female,0,1,1,61,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.75,1311.6,0,49-72,7.179765182039622,3.0325462466767075,0.01504647264970288,1,0,1
Male,1,1,0,62,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,89.1,5618.3,0,49-72,8.633962379969956,4.500920164614292,0.0158560674817148,5,0,0
Female,0,0,0,72,1,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,1,Bank transfer (automatic),84.7,6185.15,0,49-72,8.730068201253648,4.450852825603734,0.013691876207334126,4,0,1
Male,1,1,0,13,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,98.0,1237.85,1,13-24,7.121938808924836,4.59511985013459,0.07910562214957421,5,2,0
Male,0,1,0,5,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,94.45,498.1,1,0-12,6.2128064764755635,4.558602550171757,0.18924063313965137,4,2,0
Male,1,0,0,3,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,105.0,294.45,1,0-12,5.688499617791684,4.663439094112067,0.3553900829243527,6,2,0
Female,1,1,0,26,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Electronic check,93.85,2381.55,1,25-48,7.775926621667013,4.552296696381023,0.03939056892824914,5,1,0
Male,1,0,0,13,1,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,59.9,788.35,0,13-24,6.671209821977736,4.109233174715851,0.07588522201811616,3,1,0
Female,0,1,1,38,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,19.95,756.4,0,25-48,6.629891515467694,3.0421386463681466,0.02634011090573013,1,0,0
Female,1,1,0,8,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,84.0,613.4,1,0-12,6.420646181833463,4.442651256490317,0.13671875,3,1,0
Male,1,1,1,34,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,108.9,3625.2,0,25-48,8.195940546991709,4.699570861409576,0.030031437868843422,7,2,0
Male,0,0,0,18,0,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,0,Mailed check,33.6,550.35,0,13-24,6.312369816204687,3.543853682063679,0.06094132583658293,2,0,0
Male,0,1,1,56,1,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,1,Mailed check,85.85,4793.8,0,49-72,8.475287276332946,4.464182492687114,0.017904813548010344,4,0,0
Female,0,0,0,36,0,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,1,Bank transfer (automatic),34.85,1267.2,0,25-48,7.145353851265932,3.5793435670456293,0.027479892761394103,2,0,1
Female,0,1,0,9,0,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,48.75,442.2,1,0-12,6.094021135433074,3.907010463604602,0.10999548736462095,3,2,0
Male,0,0,0,1,1,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,84.85,84.85,1,0-12,4.4526015873434845,4.4526015873434845,0.988351776354106,3,1,0
Male,0,0,0,12,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Mailed check,56.65,654.85,1,0-12,6.485932104261154,4.054390246715068,0.08637645803156209,3,0,0
Female,1,1,1,57,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,1,Credit card (automatic),95.3,5567.45,0,49-72,8.624872017714097,4.56746831880408,0.017114277761315987,5,1,1
Female,0,0,0,42,1,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,0,Credit card (automatic),73.9,3160.55,1,25-48,8.058817692651166,4.316153890523174,0.023374610554949313,6,1,1
Female,0,1,1,33,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,24.5,740.3,1,25-48,6.608405401662674,3.2386784521643803,0.033050047214353166,2,0,0
Male,0,1,0,70,1,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,0,Bank transfer (automatic),84.6,5706.2,0,49-72,8.649483814604627,4.449685283147696,0.014823380992430614,4,0,1
Female,0,0,0,68,0,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,0,Electronic check,44.95,3085.35,0,49-72,8.03474444191656,3.827553848801696,0.014564129149318776,3,1,0
Male,0,0,1,1,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,24.7,24.7,0,0-12,3.246490991901174,3.246490991901174,0.9610894941634242,0,0,0
Female,0,0,0,37,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,0,Credit card (automatic),100.3,3541.4,0,25-48,8.172559742514318,4.618086411254637,0.028314137308039746,5,2,1
Female,0,0,1,4,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,25.45,84.2,0,0-12,4.44500143383527,3.2752561583043085,0.29870892018779344,2,0,0
Male,0,0,0,1,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Mailed check,50.7,50.7,0,0-12,3.9454577815143836,3.9454577815143836,0.9806576402321083,2,0,0
Male,0,0,0,20,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,1,Credit card (automatic),55.0,1165.55,0,13-24,7.061805953809062,4.02535169073515,0.04714757190004715,5,1,1
Male,0,1,1,72,1,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,0,Bank transfer (automatic),68.4,4855.35,0,49-72,8.488042405924537,4.239886867512759,0.014084652053496969,5,1,1
Female,0,0,0,31,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,89.9,2806.9,1,25-48,7.940192151975948,4.509760001183433,0.03201680971544571,4,1,0
Male,1,1,0,18,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,78.55,1422.65,1,13-24,7.260979275244611,4.376385754783795,0.05517507814420679,2,1,0
Male,0,1,0,11,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),55.05,608.15,0,0-12,6.412064542800416,4.026244149518169,0.09037182959862103,2,1,1
Female,0,1,1,33,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.8,641.35,0,25-48,6.465133326477619,3.0349529867072724,0.030824316961158248,1,0,1
Female,1,0,0,62,1,Yes,Fiber optic,No,No,No,No,Yes,No,One year,0,Electronic check,84.45,4959.15,0,49-72,8.509191261197179,4.4479314095616,0.017025694787456025,3,1,0
Female,0,0,0,1,0,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,0,Mailed check,35.9,35.9,0,0-12,3.6082115510464816,3.6082115510464816,0.9728997289972899,2,0,0
Male,0,1,0,16,1,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,0,Bank transfer (automatic),80.75,1321.3,0,13-24,7.187127923562777,4.403665809777363,0.06106783634576118,3,0,1
Male,0,1,1,22,1,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,1,Mailed check,78.65,1663.75,0,13-24,7.417430240990732,4.3776420363560575,0.047244330980627726,6,2,0
Female,0,1,1,49,1,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,0,Bank transfer (automatic),61.75,3024.15,0,49-72,8.014715956012418,4.139158578011894,0.02041221096474555,4,0,1
Male,0,1,1,36,1,No,DSL,Yes,No,Yes,No,No,Yes,One year,1,Credit card (automatic),63.7,2188.5,0,25-48,7.6914284862414535,4.169761201506855,0.029093400319707696,4,1,1
Male,0,1,0,42,1,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,1,Electronic check,99.45,4138.05,1,25-48,8.32822157188838,4.609660091260944,0.02402725263043452,6,1,0
Male,1,0,0,4,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),25.2,102.5,1,0-12,4.639571612705423,3.265759410767051,0.2434782608695652,0,0,1
Female,0,0,0,12,1,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,0,Mailed check,74.05,872.65,1,0-12,6.772679837785048,4.318154558079471,0.08475934298632175,5,2,0
Female,0,0,0,31,1,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,0,Electronic check,87.6,2724.25,0,25-48,7.910315446008468,4.484131857611035,0.03214384001467755,4,0,0
Male,0,1,0,5,1,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,1,Electronic check,89.15,413.25,0,0-12,6.026469656306673,4.501474949649326,0.2152082076041038,4,1,0
Male,0,1,1,66,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.0,1374.2,0,49-72,7.226354454068639,3.044522437723423,0.014543339150668994,1,0,1
Female,1,0,0,15,1,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,0,Credit card (automatic),55.0,757.1,1,13-24,6.630815303062258,4.02535169073515,0.07254979554148529,3,0,1
Male,0,0,0,64,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),104.4,6692.65,0,49-72,8.808914594775409,4.657762636107262,0.015596871661948265,6,2,1
Male,0,1,1,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),20.05,218.5,0,0-12,5.391352232515226,3.0469005601283903,0.09134396355353075,1,0,1
Male,0,1,1,7,1,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,1,Electronic check,89.75,608.8,1,0-12,6.413131034554154,4.5081084731449605,0.14717940308297803,4,1,0
Male,0,0,0,29,0,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Electronic check,34.3,1004.75,0,25-48,6.9134888108298975,3.563882963939251,0.0341039025602784,2,0,0
Male,0,0,0,57,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.65,1125.6,0,49-72,7.0269595264606135,3.075005454448499,0.018329486951890645,1,0,1
Female,0,0,0,46,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,0,Mailed check,84.25,3847.6,0,25-48,8.255464724786458,4.445588116163626,0.021891077274853194,4,0,0
Male,0,0,0,53,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.65,978.0,0,49-72,6.88653164253051,3.027715319407042,0.020071501532175687,1,0,1
Female,0,0,0,17,1,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,0,Credit card (automatic),79.85,1387.35,0,13-24,7.235871270662697,4.392595586023115,0.05751431555443512,6,2,1
